Datetime,Mission ID,Mission,Mission Attempt,Type,Doll,Rarity,Core,RESCUE_DOLL_EQUIP_TYPE,RESCUE_DOLL_EQUIP_NAME,RESCUE_DOLL_EQUIP_STAR
2020-10-14 23:05:10,10486,New Fork,26,MG,LWMMG,2,0,,,
2020-10-14 23:06:08,10486,New Fork,26,SMG,PP-2000,2,0,,,
2020-10-14 23:06:33,10486,New Fork,26,SMG,Skorpion,3,1,,,
2020-10-14 23:07:51,10486,New Fork,26,AR,Galil,2,0,,,
2020-10-14 23:08:06,10486,New Fork,26,RF,SKS,2,0,,,
2020-10-14 23:10:41,10486,New Fork,27,HG,M1911,2,0,,,
2020-10-14 23:11:06,10486,New Fork,27,SMG,Spectre M4,2,0,,,
2020-10-14 23:12:24,10486,New Fork,27,HG,Bren Ten,2,0,,,
2020-10-14 23:12:39,10486,New Fork,27,HG,M9,3,1,,,
2020-10-14 23:14:50,10486,New Fork,28,RF,SKS,2,0,,,
2020-10-14 23:15:49,10486,New Fork,28,HG,M1911,2,0,,,
2020-10-14 23:17:41,10486,New Fork,28,AR,Gr G3,2,0,,,
2020-10-14 23:19:34,10486,New Fork,29,MG,AAT-52,2,0,,,
2020-10-14 23:20:32,10486,New Fork,29,AR,FF F2000,2,0,,,
2020-10-14 23:22:11,10486,New Fork,29,AR,Galil,2,0,,,
2020-10-14 23:22:26,10486,New Fork,29,SMG,M38,2,0,,,
2020-10-14 23:24:10,10486,New Fork,30,RF,SKS,2,0,,,
2020-10-14 23:25:08,10486,New Fork,30,AR,Galil,2,0,,,
2020-10-14 23:25:33,10486,New Fork,30,RF,SKS,2,0,,,
2020-10-14 23:26:50,10486,New Fork,30,RF,FF FN49,2,0,,,
2020-10-14 23:27:04,10486,New Fork,30,HG,FF FNP9,2,0,,,
2020-10-14 23:29:34,10486,New Fork,31,HG,Bren Ten,2,0,,,
2020-10-14 23:31:28,10486,New Fork,31,AR,Galil,2,0,,,
2020-10-14 23:34:43,104,Betrayal IV,5706,SMG,Micro Uzi,3,1,,,
2020-10-14 23:35:20,104,Betrayal IV,5706,HG,FF FNP9,2,0,,,
2020-10-14 23:36:32,104,Betrayal IV,5706,SMG,M38,2,0,,,
2020-11-09 19:55:39,104,Betrayal IV,6004,MG,MG34,2,0,,,
2020-11-09 19:56:15,104,Betrayal IV,6004,RF,SKS,2,0,,,
2020-11-09 19:56:51,104,Betrayal IV,6004,AR,AK-47,3,1,,,
2020-11-09 19:57:27,104,Betrayal IV,6004,RF,M14,3,1,,,
2020-11-09 19:58:12,104,Betrayal IV,6004,SMG,Ingram,3,1,,,
2020-11-09 20:00:31,104,Betrayal IV,6005,SMG,M3,2,0,,,
2020-11-09 20:01:07,104,Betrayal IV,6005,HG,M9,3,1,,,
2020-11-09 20:01:43,104,Betrayal IV,6005,AR,FF F2000,2,0,,,
2020-11-09 20:02:28,104,Betrayal IV,6005,SMG,Type64,2,0,,,
2020-11-09 20:04:24,104,Betrayal IV,6006,RF,FF FN49,2,0,,,
2020-11-09 20:05:00,104,Betrayal IV,6006,HG,FF FNP9,2,0,,,
2020-11-09 20:05:36,104,Betrayal IV,6006,MG,MG34,2,0,,,
2020-11-09 20:06:12,104,Betrayal IV,6006,RF,SKS,2,0,,,
2020-11-09 20:06:58,104,Betrayal IV,6006,HG,FF FNP9,2,0,,,
2020-11-09 20:09:34,104,Betrayal IV,6007,SMG,Spectre M4,2,0,,,
2020-11-09 20:10:42,104,Betrayal IV,6007,RF,XM3,4,3,,,
2020-11-09 20:11:27,104,Betrayal IV,6007,MG,MG34,2,0,,,
2020-11-09 20:13:22,104,Betrayal IV,6008,HG,FF FNP9,2,0,,,
2020-11-09 20:13:58,104,Betrayal IV,6008,AR,Galil,2,0,,,
2020-11-09 20:15:06,104,Betrayal IV,6008,MG,AAT-52,2,0,,,
2020-11-09 20:15:52,104,Betrayal IV,6008,SMG,Skorpion,3,1,,,
2020-11-10 02:17:46,10382,Open Bag Surprise,40,HG,FF FNP9,2,0,,,
2020-11-10 02:18:12,10382,Open Bag Surprise,40,RF,FF FN49,2,0,,,
2020-11-10 02:18:30,10382,Open Bag Surprise,40,MG,MG34,2,0,,,
2020-11-10 02:19:27,10382,Open Bag Surprise,41,MG,MG34,2,0,,,
2020-11-10 02:20:07,10382,Open Bag Surprise,41,MG,AAT-52,2,0,,,
2020-11-10 02:21:20,10382,Open Bag Surprise,42,AR,FF F2000,2,0,,,
2020-11-10 02:22:00,10382,Open Bag Surprise,42,HG,FF FNP9,2,0,,,
2020-11-10 02:22:53,10382,Open Bag Surprise,43,HG,M1911,2,0,,,
2020-11-10 02:23:30,10382,Open Bag Surprise,43,RF,FF FN49,2,0,,,
2020-11-10 02:24:21,10382,Open Bag Surprise,44,SMG,M3,2,0,,,
2020-11-10 02:24:46,10382,Open Bag Surprise,44,AR,Galil,2,0,,,
2020-11-10 02:25:04,10382,Open Bag Surprise,44,RF,SKS,2,0,,,
2020-11-10 02:26:10,10382,Open Bag Surprise,45,MG,LWMMG,2,0,,,
2020-11-10 02:26:34,10382,Open Bag Surprise,45,RF,FF FN49,2,0,,,
2020-11-10 02:26:52,10382,Open Bag Surprise,45,SMG,Type64,2,0,,,
2020-11-10 02:29:12,50,Order to Pursue,134,HG,M1895,2,0,,,
2020-11-10 02:29:44,50,Order to Pursue,134,MG,DP28,2,0,,,
2020-11-10 02:30:00,50,Order to Pursue,134,MG,DP28,2,0,,,
2020-11-10 02:30:52,50,Order to Pursue,135,AR,L85A1,2,0,,,
2020-11-10 02:31:24,50,Order to Pursue,135,HG,Astra,3,1,,,
2020-11-10 02:31:40,50,Order to Pursue,135,RF,FF FN49,2,0,,,
2020-11-10 03:28:32,104,Betrayal IV,6009,MG,MG34,2,0,,,
2020-11-10 03:29:09,104,Betrayal IV,6009,HG,Bren Ten,2,0,,,
2020-11-10 03:30:17,104,Betrayal IV,6009,AR,Gr G3,2,0,,,
2020-11-10 03:31:04,104,Betrayal IV,6009,AR,Galil,2,0,,,
2020-11-10 03:32:49,104,Betrayal IV,6010,HG,Bren Ten,2,0,,,
2020-11-10 03:33:26,104,Betrayal IV,6010,MG,MG34,2,0,,,
2020-11-10 03:34:34,104,Betrayal IV,6010,SMG,Type64,2,0,,,
2020-11-10 03:35:20,104,Betrayal IV,6010,HG,Bren Ten,2,0,,,
2020-11-10 03:37:11,104,Betrayal IV,6011,HG,M1911,2,0,,,
2020-11-10 03:37:47,104,Betrayal IV,6011,HG,Bren Ten,2,0,,,
2020-11-10 03:38:24,104,Betrayal IV,6011,RF,FF FN49,2,0,,,
2020-11-10 03:39:00,104,Betrayal IV,6011,RF,SKS,2,0,,,
2020-11-10 03:39:47,104,Betrayal IV,6011,SMG,Spectre M4,2,0,,,
2020-11-10 03:41:31,104,Betrayal IV,6012,HG,Bren Ten,2,0,,,
2020-11-10 03:42:08,104,Betrayal IV,6012,AR,FF F2000,2,0,,,
2020-11-10 03:42:45,104,Betrayal IV,6012,SMG,Type64,2,0,,,
2020-11-10 03:43:22,104,Betrayal IV,6012,MG,AAT-52,2,0,,,
2020-11-10 03:44:08,104,Betrayal IV,6012,MG,AAT-52,2,0,,,
2020-11-10 23:24:21,10382,Open Bag Surprise,46,MG,MG42,3,1,,,
2020-11-10 23:24:49,10382,Open Bag Surprise,46,HG,Bren Ten,2,0,,,
2020-11-10 23:25:08,10382,Open Bag Surprise,46,AR,Galil,2,0,,,
2020-11-10 23:28:13,10382,Open Bag Surprise,47,HG,FF FNP9,2,0,,,
2020-11-10 23:28:41,10382,Open Bag Surprise,47,SMG,PP-2000,2,0,,,
2020-11-10 23:28:59,10382,Open Bag Surprise,47,SMG,M3,2,0,,,
2020-11-10 23:29:50,10382,Open Bag Surprise,48,HG,Bren Ten,2,0,,,
2020-11-10 23:30:30,10382,Open Bag Surprise,48,SMG,Type64,2,0,,,
2020-11-10 23:31:25,10382,Open Bag Surprise,49,HG,FF FNP9,2,0,,,
2020-11-10 23:32:08,10382,Open Bag Surprise,49,SMG,M3,2,0,,,
2020-11-10 23:33:01,10382,Open Bag Surprise,50,SMG,PP-2000,2,0,,,
2020-11-10 23:33:29,10382,Open Bag Surprise,50,RF,SKS,2,0,,,
2020-11-10 23:33:48,10382,Open Bag Surprise,50,MG,MG34,2,0,,,
2020-11-10 23:34:45,10382,Open Bag Surprise,51,MG,MG34,2,0,,,
2020-11-10 23:35:26,10382,Open Bag Surprise,51,SMG,Type64,2,0,,,
2020-11-10 23:35:45,10382,Open Bag Surprise,51,AR,FF F2000,2,0,,,
2020-11-10 23:36:46,40,Eradicate the Disturbance,269,SMG,IDW,2,0,,,
2020-11-10 23:37:14,40,Eradicate the Disturbance,269,SMG,MP40,2,0,,,
2020-11-10 23:38:05,40,Eradicate the Disturbance,269,SMG,M3,2,0,,,
2020-11-10 23:38:22,40,Eradicate the Disturbance,269,AR,Gr G3,2,0,,,
2020-11-10 23:40:49,40,Eradicate the Disturbance,270,HG,M1911,2,0,,,
2020-11-10 23:41:17,40,Eradicate the Disturbance,270,HG,PPK,2,0,,,
2020-11-10 23:41:45,40,Eradicate the Disturbance,270,HG,MP-446,2,0,,,
2020-11-10 23:42:18,40,Eradicate the Disturbance,270,MG,DP28,2,0,,,
2020-11-10 23:42:35,40,Eradicate the Disturbance,270,AR,L85A1,2,0,,,
2020-11-10 23:44:12,60,Late Farewell,153,SMG,Skorpion,3,1,,,
2020-11-10 23:44:59,60,Late Farewell,153,HG,FF FNP9,2,0,,,
2020-11-10 23:45:36,60,Late Farewell,153,HG,MP-446,2,0,,,
2020-11-10 23:46:08,60,Late Farewell,153,HG,MP-446,2,0,,,
2020-11-10 23:46:28,60,Late Farewell,153,SMG,Spectre M4,2,0,,,
2020-11-10 23:51:57,104,Betrayal IV,6013,AR,AK-47,3,1,,,
2020-11-10 23:52:36,104,Betrayal IV,6013,MG,LWMMG,2,0,,,
2020-11-10 23:53:15,104,Betrayal IV,6013,RF,FF FN49,2,0,,,
2020-11-10 23:53:54,104,Betrayal IV,6013,MG,AAT-52,2,0,,,
2020-11-10 23:54:44,104,Betrayal IV,6013,HG,P38,2,0,,,
2020-11-10 23:56:50,104,Betrayal IV,6014,HG,Bren Ten,2,0,,,
2020-11-10 23:57:30,104,Betrayal IV,6014,AR,Gr G3,2,0,,,
2020-11-10 23:58:14,104,Betrayal IV,6014,SMG,M38,2,0,,,
2020-11-10 23:58:55,104,Betrayal IV,6014,MG,MG34,2,0,,,
2020-11-11 00:31:37,104,Betrayal IV,6015,SMG,Ingram,3,1,,,
2020-11-11 00:33:22,104,Betrayal IV,6016,SMG,Type64,2,0,,,
2020-11-11 00:34:00,104,Betrayal IV,6016,AR,Galil,2,0,,,
2020-11-11 00:35:50,104,Betrayal IV,6017,AR,Gr G3,2,0,,,
2020-11-11 00:36:27,104,Betrayal IV,6017,MG,MG34,2,0,,,
2020-11-11 06:11:26,104,Betrayal IV,6018,MG,AAT-52,2,0,,,
2020-11-11 06:37:38,104,Betrayal IV,6019,SMG,M3,2,0,,,
2020-11-11 06:38:15,104,Betrayal IV,6019,HG,FF FNP9,2,0,,,
2020-11-11 06:38:51,104,Betrayal IV,6019,HG,M1911,2,0,,,
2020-11-11 06:41:19,104,Betrayal IV,6020,AR,Galil,2,0,,,
2020-11-11 06:41:56,104,Betrayal IV,6020,SMG,Micro Uzi,3,1,,,
2020-11-11 06:43:04,104,Betrayal IV,6020,SMG,Skorpion,3,1,,,
2020-11-11 06:43:50,104,Betrayal IV,6020,SMG,Skorpion,3,1,,,
2020-11-11 06:46:14,104,Betrayal IV,6021,SMG,PP-2000,2,0,,,
2020-11-11 06:46:50,104,Betrayal IV,6021,HG,FF FNP9,2,0,,,
2020-11-11 06:47:26,104,Betrayal IV,6021,SMG,M3,2,0,,,
2020-11-11 06:53:18,104,Betrayal IV,6022,SMG,Ingram,3,1,,,
2020-11-11 06:53:55,104,Betrayal IV,6022,HG,P38,2,0,,,
2020-11-11 06:54:32,104,Betrayal IV,6022,AR,Gr G3,2,0,,,
2020-11-11 06:55:09,104,Betrayal IV,6022,AR,FF F2000,2,0,,,
2020-11-11 06:55:55,104,Betrayal IV,6022,MG,AAT-52,2,0,,,
2020-11-11 06:59:29,104,Betrayal IV,6023,HG,FF FNP9,2,0,,,
2020-11-11 07:00:06,104,Betrayal IV,6023,HG,FF FNP9,2,0,,,
2020-11-11 07:00:43,104,Betrayal IV,6023,SMG,Spectre M4,2,0,,,
2020-11-11 07:01:30,104,Betrayal IV,6023,HG,FF FNP9,2,0,,,
2020-11-11 07:03:55,104,Betrayal IV,6024,RF,FF FN49,2,0,,,
2020-11-11 07:04:32,104,Betrayal IV,6024,HG,M1911,2,0,,,
2020-11-11 07:05:09,104,Betrayal IV,6024,SMG,Skorpion,3,1,,,
2020-11-11 07:05:46,104,Betrayal IV,6024,HG,FF FNP9,2,0,,,
2020-11-11 07:12:03,104,Betrayal IV,6025,SMG,PP-2000,2,0,,,
2020-11-11 07:12:47,104,Betrayal IV,6025,MG,LWMMG,2,0,,,
2020-11-11 07:16:03,104,Betrayal IV,6026,SMG,M3,2,0,,,
2020-11-11 07:16:47,104,Betrayal IV,6026,SMG,Type64,2,0,,,
2020-11-11 07:17:33,104,Betrayal IV,6026,HG,Bren Ten,2,0,,,
2020-11-11 07:18:25,104,Betrayal IV,6026,SMG,Type64,2,0,,,
2020-11-11 14:16:11,90029,Eagle and Jackdaw I,1280,,,,,#0 Buckshot,#0 Buckshot,3
2020-11-11 14:16:36,90029,Eagle and Jackdaw I,1280,,,,,ILM Hollow-Point Ammo,ILM Hollow-Point Ammo,2
2020-11-11 14:17:00,90029,Eagle and Jackdaw I,1280,,,,,AMP COMPM2,AMP COMPM2,2
2020-11-11 14:17:25,90029,Eagle and Jackdaw I,1280,,,,,IOP T1 Exoskeleton,IOP T1 Exoskeleton,2
2020-11-11 14:18:36,90029,Eagle and Jackdaw I,1281,,,,,BM 3-12X40,BM 3-12X40,2
2020-11-11 14:19:01,90029,Eagle and Jackdaw I,1281,,,,,IOP High-Capacity Ammo Box,IOP High-Capacity Ammo Box,4
2020-11-11 14:19:26,90029,Eagle and Jackdaw I,1281,,,,,AMP COMPM4,AMP COMPM4,3
2020-11-11 14:19:50,90029,Eagle and Jackdaw I,1281,,,,,M993 Armor-Piercing Ammo,M993 Armor-Piercing Ammo,3
2020-11-11 14:20:15,90029,Eagle and Jackdaw I,1281,,,,,AMP COMPM2,AMP COMPM2,2
2020-11-11 16:43:19,104,Betrayal IV,6027,HG,P38,2,0,,,
2020-11-11 16:43:56,104,Betrayal IV,6027,RF,FF FN49,2,0,,,
2020-11-11 16:44:33,104,Betrayal IV,6027,RF,SKS,2,0,,,
2020-11-11 16:45:11,104,Betrayal IV,6027,HG,FF FNP9,2,0,,,
2020-11-11 16:45:58,104,Betrayal IV,6027,AR,FF F2000,2,0,,,
2020-11-11 16:48:11,104,Betrayal IV,6028,AR,Gr G3,2,0,,,
2020-11-11 16:49:22,104,Betrayal IV,6028,SMG,Type64,2,0,,,
2020-11-11 16:50:08,104,Betrayal IV,6028,AR,Gr G3,2,0,,,
2020-11-11 16:57:02,104,Betrayal IV,6029,AR,FF F2000,2,0,,,
2020-11-11 16:57:39,104,Betrayal IV,6029,HG,Bren Ten,2,0,,,
2020-11-11 16:58:48,104,Betrayal IV,6029,AR,Gr G3,2,0,,,
2020-11-11 17:01:15,104,Betrayal IV,6030,RF,SKS,2,0,,,
2020-11-11 17:01:52,104,Betrayal IV,6030,HG,Astra,3,1,,,
2020-11-11 17:02:31,104,Betrayal IV,6030,AR,FF F2000,2,0,,,
2020-11-11 17:03:08,104,Betrayal IV,6030,SMG,Type64,2,0,,,
2020-11-11 17:03:57,104,Betrayal IV,6030,RF,SKS,2,0,,,
2020-11-11 17:06:18,104,Betrayal IV,6031,HG,Bren Ten,2,0,,,
2020-11-11 17:06:55,104,Betrayal IV,6031,AR,Galil,2,0,,,
2020-11-11 17:07:32,104,Betrayal IV,6031,HG,M1911,2,0,,,
2020-11-11 17:08:18,104,Betrayal IV,6031,SMG,Type64,2,0,,,
2020-11-11 17:15:17,104,Betrayal IV,6032,MG,M2HB,3,1,,,
2020-11-11 17:15:54,104,Betrayal IV,6032,HG,FF FNP9,2,0,,,
2020-11-11 17:16:32,104,Betrayal IV,6032,MG,MG42,3,1,,,
2020-11-11 17:18:57,104,Betrayal IV,6033,MG,MG34,2,0,,,
2020-11-11 17:19:35,104,Betrayal IV,6033,RF,SKS,2,0,,,
2020-11-11 17:20:44,104,Betrayal IV,6033,HG,Bren Ten,2,0,,,
2020-11-11 17:21:31,104,Betrayal IV,6033,MG,LWMMG,2,0,,,
2020-11-11 17:25:46,104,Betrayal IV,6034,RF,FF FN49,2,0,,,
2020-11-11 17:26:23,104,Betrayal IV,6034,HG,FF FNP9,2,0,,,
2020-11-11 17:27:00,104,Betrayal IV,6034,AR,Galil,2,0,,,
2020-11-11 17:27:38,104,Betrayal IV,6034,MG,LWMMG,2,0,,,
2020-11-11 17:28:25,104,Betrayal IV,6034,HG,M1911,2,0,,,
2020-11-11 17:32:13,104,Betrayal IV,6035,SMG,M38,2,0,,,
2020-11-11 17:32:52,104,Betrayal IV,6035,SMG,M3,2,0,,,
2020-11-11 17:33:29,104,Betrayal IV,6035,RF,SKS,2,0,,,
2020-11-11 17:34:16,104,Betrayal IV,6035,AR,Galil,2,0,,,
2020-11-11 17:36:05,104,Betrayal IV,6036,SMG,Micro Uzi,3,1,,,
2020-11-11 17:36:42,104,Betrayal IV,6036,RF,SKS,2,0,,,
2020-11-11 17:37:19,104,Betrayal IV,6036,HG,P38,2,0,,,
2020-11-11 17:37:57,104,Betrayal IV,6036,SMG,Ingram,3,1,,,
2020-11-11 17:38:43,104,Betrayal IV,6036,AR,Galil,2,0,,,
2020-11-11 17:41:01,104,Betrayal IV,6037,AR,FF F2000,2,0,,,
2020-11-11 17:42:11,104,Betrayal IV,6037,HG,Bren Ten,2,0,,,
2020-11-11 17:42:57,104,Betrayal IV,6037,HG,Bren Ten,2,0,,,
2020-11-11 17:45:16,104,Betrayal IV,6038,SMG,Spectre M4,2,0,,,
2020-11-11 17:45:53,104,Betrayal IV,6038,SMG,M38,2,0,,,
2020-11-11 17:46:31,104,Betrayal IV,6038,AR,Gr G3,2,0,,,
2020-11-11 17:47:17,104,Betrayal IV,6038,MG,AAT-52,2,0,,,
2020-11-11 17:49:02,104,Betrayal IV,6039,SMG,M3,2,0,,,
2020-11-11 17:49:40,104,Betrayal IV,6039,SMG,PP-2000,2,0,,,
2020-11-11 17:50:51,104,Betrayal IV,6039,SMG,M3,2,0,,,
2020-11-11 17:55:56,104,Betrayal IV,6040,SMG,M38,2,0,,,
2020-11-11 17:56:33,104,Betrayal IV,6040,HG,P38,2,0,,,
2020-11-11 17:57:49,104,Betrayal IV,6040,HG,FF FNP9,2,0,,,
2020-11-11 17:58:44,104,Betrayal IV,6040,MG,M2HB,3,1,,,
2020-11-11 18:01:22,104,Betrayal IV,6041,SMG,M38,2,0,,,
2020-11-11 18:02:00,104,Betrayal IV,6041,HG,P38,2,0,,,
2020-11-11 18:02:37,104,Betrayal IV,6041,HG,FF FNP9,2,0,,,
2020-11-11 18:03:15,104,Betrayal IV,6041,RF,FF FN49,2,0,,,
2020-11-11 18:04:01,104,Betrayal IV,6041,SMG,Spectre M4,2,0,,,
2020-11-11 18:05:42,104,Betrayal IV,6042,MG,LWMMG,2,0,,,
2020-11-11 18:06:19,104,Betrayal IV,6042,SMG,PP-2000,2,0,,,
2020-11-11 18:06:56,104,Betrayal IV,6042,MG,M2HB,3,1,,,
2020-11-11 18:07:34,104,Betrayal IV,6042,HG,Bren Ten,2,0,,,
2020-11-11 18:08:20,104,Betrayal IV,6042,HG,P38,2,0,,,
2020-11-11 18:10:15,104,Betrayal IV,6043,MG,MG34,2,0,,,
2020-11-11 18:10:52,104,Betrayal IV,6043,SMG,PP-2000,2,0,,,
2020-11-11 18:11:30,104,Betrayal IV,6043,SMG,M38,2,0,,,
2020-11-11 18:12:08,104,Betrayal IV,6043,HG,P38,2,0,,,
2020-11-11 18:12:54,104,Betrayal IV,6043,HG,P38,2,0,,,
2020-11-11 18:17:20,104,Betrayal IV,6044,SMG,PP-2000,2,0,,,
2020-11-11 18:18:30,104,Betrayal IV,6044,SMG,Type64,2,0,,,
2020-11-11 18:19:17,104,Betrayal IV,6044,MG,MG42,3,1,,,
2020-11-11 18:21:03,104,Betrayal IV,6045,HG,P38,2,0,,,
2020-11-11 18:21:40,104,Betrayal IV,6045,RF,FF FN49,2,0,,,
2020-11-11 18:22:17,104,Betrayal IV,6045,HG,Astra,3,1,,,
2020-11-11 18:22:54,104,Betrayal IV,6045,MG,MG34,2,0,,,
2020-11-11 18:23:41,104,Betrayal IV,6045,HG,Bren Ten,2,0,,,
2020-11-11 18:25:21,104,Betrayal IV,6046,HG,FF FNP9,2,0,,,
2020-11-11 18:25:59,104,Betrayal IV,6046,HG,M1911,2,0,,,
2020-11-11 18:26:36,104,Betrayal IV,6046,HG,P38,2,0,,,
2020-11-11 18:27:13,104,Betrayal IV,6046,RF,SKS,2,0,,,
2020-11-11 18:28:00,104,Betrayal IV,6046,AR,Gr G3,2,0,,,
2020-11-11 18:29:49,104,Betrayal IV,6047,SMG,PP-2000,2,0,,,
2020-11-11 18:30:27,104,Betrayal IV,6047,HG,Bren Ten,2,0,,,
2020-11-11 18:31:04,104,Betrayal IV,6047,MG,M2HB,3,1,,,
2020-11-11 18:31:41,104,Betrayal IV,6047,RF,SKS,2,0,,,
2020-11-11 18:32:28,104,Betrayal IV,6047,MG,MG34,2,0,,,
2020-11-11 18:34:51,104,Betrayal IV,6048,HG,Bren Ten,2,0,,,
2020-11-11 18:35:30,104,Betrayal IV,6048,HG,P38,2,0,,,
2020-11-11 18:36:07,104,Betrayal IV,6048,SMG,Micro Uzi,3,1,,,
2020-11-11 18:36:53,104,Betrayal IV,6048,RF,SKS,2,0,,,
2020-11-11 18:38:58,104,Betrayal IV,6049,HG,M1911,2,0,,,
2020-11-11 18:39:35,104,Betrayal IV,6049,HG,Bren Ten,2,0,,,
2020-11-11 18:40:44,104,Betrayal IV,6049,AR,Galil,2,0,,,
2020-11-11 18:41:32,104,Betrayal IV,6049,MG,M2HB,3,1,,,
2020-11-11 18:43:28,104,Betrayal IV,6050,HG,Bren Ten,2,0,,,
2020-11-11 18:44:05,104,Betrayal IV,6050,SMG,M38,2,0,,,
2020-11-11 18:44:43,104,Betrayal IV,6050,SMG,M38,2,0,,,
2020-11-11 18:45:20,104,Betrayal IV,6050,HG,M9,3,1,,,
2020-11-11 18:46:07,104,Betrayal IV,6050,HG,FF FNP9,2,0,,,
2020-11-11 18:48:07,104,Betrayal IV,6051,SMG,Type64,2,0,,,
2020-11-11 18:48:44,104,Betrayal IV,6051,SMG,M38,2,0,,,
2020-11-11 18:49:23,104,Betrayal IV,6051,AR,Gr G3,2,0,,,
2020-11-11 18:50:00,104,Betrayal IV,6051,HG,Bren Ten,2,0,,,
2020-11-11 19:09:55,104,Betrayal IV,6052,SMG,Skorpion,3,1,,,
2020-11-11 19:10:33,104,Betrayal IV,6052,AR,Galil,2,0,,,
2020-11-11 19:11:10,104,Betrayal IV,6052,RF,FF FN49,2,0,,,
2020-11-11 19:11:48,104,Betrayal IV,6052,SMG,M38,2,0,,,
2020-11-11 19:12:34,104,Betrayal IV,6052,RF,SKS,2,0,,,
2020-11-11 19:14:45,104,Betrayal IV,6053,AR,Galil,2,0,,,
2020-11-11 19:15:22,104,Betrayal IV,6053,AR,FF F2000,2,0,,,
2020-11-11 19:16:00,104,Betrayal IV,6053,RF,SKS,2,0,,,
2020-11-11 19:16:37,104,Betrayal IV,6053,MG,MG42,3,1,,,
2020-11-11 19:17:25,104,Betrayal IV,6053,HG,M9,3,1,,,
2020-11-11 19:20:23,104,Betrayal IV,6054,AR,Gr G3,2,0,,,
2020-11-11 19:21:00,104,Betrayal IV,6054,HG,FF FNP9,2,0,,,
2020-11-11 19:21:38,104,Betrayal IV,6054,MG,M2HB,3,1,,,
2020-11-11 19:22:15,104,Betrayal IV,6054,RF,SKS,2,0,,,
2020-11-11 19:23:02,104,Betrayal IV,6054,HG,Bren Ten,2,0,,,
2020-11-11 19:39:55,104,Betrayal IV,6055,HG,Bren Ten,2,0,,,
2020-11-11 19:40:31,104,Betrayal IV,6055,SMG,SR-3MP,5,5,,,
2020-11-11 19:41:08,104,Betrayal IV,6055,AR,Gr G3,2,0,,,
2020-11-11 19:41:45,104,Betrayal IV,6055,SMG,M3,2,0,,,
2020-11-11 19:42:33,104,Betrayal IV,6055,AR,Gr G3,2,0,,,
2020-11-11 19:44:29,104,Betrayal IV,6056,SMG,Skorpion,3,1,,,
2020-11-11 19:45:06,104,Betrayal IV,6056,MG,AAT-52,2,0,,,
2020-11-11 19:45:43,104,Betrayal IV,6056,MG,MG42,3,1,,,
2020-11-11 19:46:19,104,Betrayal IV,6056,AR,Gr G3,2,0,,,
2020-11-11 19:48:47,104,Betrayal IV,6057,HG,C96,3,1,,,
2020-11-11 19:49:23,104,Betrayal IV,6057,HG,Astra,3,1,,,
2020-11-11 19:50:01,104,Betrayal IV,6057,SMG,Ingram,3,1,,,
2020-11-11 19:50:37,104,Betrayal IV,6057,MG,AAT-52,2,0,,,
2020-11-11 19:51:24,104,Betrayal IV,6057,HG,FF FNP9,2,0,,,
2020-11-11 19:55:58,104,Betrayal IV,6058,HG,C96,3,1,,,
2020-11-11 19:56:35,104,Betrayal IV,6058,HG,M1911,2,0,,,
2020-11-11 19:57:42,104,Betrayal IV,6058,SMG,M3,2,0,,,
2020-11-11 19:58:29,104,Betrayal IV,6058,HG,Bren Ten,2,0,,,
2020-11-11 20:00:49,104,Betrayal IV,6059,RF,SKS,2,0,,,
2020-11-11 20:01:26,104,Betrayal IV,6059,HG,M9,3,1,,,
2020-11-11 20:02:03,104,Betrayal IV,6059,MG,AAT-52,2,0,,,
2020-11-11 20:04:43,104,Betrayal IV,6060,SMG,Spectre M4,2,0,,,
2020-11-11 20:05:19,104,Betrayal IV,6060,RF,SKS,2,0,,,
2020-11-11 20:06:45,104,Betrayal IV,6061,SMG,Type64,2,0,,,
2020-11-11 20:07:21,104,Betrayal IV,6061,AR,Galil,2,0,,,
2020-11-11 20:08:28,104,Betrayal IV,6061,SMG,PP-2000,2,0,,,
2020-11-11 20:09:14,104,Betrayal IV,6061,SMG,PP-2000,2,0,,,
2020-11-11 20:11:34,104,Betrayal IV,6062,SMG,M3,2,0,,,
2020-11-11 20:12:11,104,Betrayal IV,6062,RF,M14,3,1,,,
2020-11-11 20:12:47,104,Betrayal IV,6062,HG,Astra,3,1,,,
2020-11-11 20:13:33,104,Betrayal IV,6062,SMG,Spectre M4,2,0,,,
2020-11-11 20:15:26,104,Betrayal IV,6063,AR,Gr G3,2,0,,,
2020-11-11 20:16:02,104,Betrayal IV,6063,RF,FF FN49,2,0,,,
2020-11-11 20:16:39,104,Betrayal IV,6063,SMG,Ingram,3,1,,,
2020-11-11 20:17:15,104,Betrayal IV,6063,HG,P38,2,0,,,
2020-11-11 20:18:00,104,Betrayal IV,6063,MG,LWMMG,2,0,,,
2020-11-11 20:20:19,104,Betrayal IV,6064,AR,FF F2000,2,0,,,
2020-11-11 20:21:26,104,Betrayal IV,6064,MG,AAT-52,2,0,,,
2020-11-11 20:25:02,104,Betrayal IV,6065,AR,Galil,2,0,,,
2020-11-11 20:25:39,104,Betrayal IV,6065,MG,AAT-52,2,0,,,
2020-11-11 20:26:16,104,Betrayal IV,6065,AR,Galil,2,0,,,
2020-11-11 20:27:02,104,Betrayal IV,6065,AR,FF F2000,2,0,,,
